Date,"Nitrogen dioxide",Status
20/10/2018,41.25497,"V µg/m³"
21/10/2018,30.71016,"V µg/m³"
22/10/2018,25.63895,"V µg/m³"
23/10/2018,31.82719,"V µg/m³"
24/10/2018,36.56787,"V µg/m³"
25/10/2018,42.96385,"V µg/m³"
26/10/2018,31.78568,"V µg/m³"
27/10/2018,14.71787,"V µg/m³"
28/10/2018,8.59843,"V µg/m³"
29/10/2018,15.42759,"V µg/m³"
30/10/2018,27.14914,"V µg/m³"
31/10/2018,27.64834,"V µg/m³"
01/11/2018,36.66610,"V µg/m³"
02/11/2018,49.15590,"V µg/m³"
03/11/2018,18.45310,"V µg/m³"
04/11/2018,19.86482,"V µg/m³"
05/11/2018,31.99175,"V µg/m³"
06/11/2018,16.32875,"V µg/m³"
07/11/2018,11.07199,"V µg/m³"
08/11/2018,15.69560,"V µg/m³"
09/11/2018,12.01386,"V µg/m³"
10/11/2018,14.13346,"V µg/m³"
11/11/2018,15.82391,"V µg/m³"
12/11/2018,24.32638,"V µg/m³"
13/11/2018,30.78297,"V µg/m³"
14/11/2018,18.17688,"V µg/m³"
15/11/2018,18.17728,"V µg/m³"
16/11/2018,24.98582,"V µg/m³"
17/11/2018,31.22556,"V µg/m³"
18/11/2018,18.59163,"V µg/m³"
19/11/2018,8.77017,"V µg/m³"
20/11/2018,21.89659,"V µg/m³"
21/11/2018,28.30419,"V µg/m³"
22/11/2018,44.97418,"V µg/m³"
23/11/2018,42.23567,"V µg/m³"
24/11/2018,38.54598,"V µg/m³"
25/11/2018,22.52233,"V µg/m³"
26/11/2018,30.89094,"V µg/m³"
27/11/2018,23.59417,"V µg/m³"
28/11/2018,18.60956,"V µg/m³"
29/11/2018,18.55991,"V µg/m³"
30/11/2018,29.02554,"V µg/m³"
01/12/2018,12.83497,"V µg/m³"
02/12/2018,8.93675,"V µg/m³"
03/12/2018,27.41468,"V µg/m³"
04/12/2018,44.69707,"V µg/m³"
05/12/2018,23.25472,"V µg/m³"
06/12/2018,19.33661,"V µg/m³"
07/12/2018,18.07565,"V µg/m³"
08/12/2018,10.55014,"V µg/m³"
09/12/2018,16.71982,"V µg/m³"
10/12/2018,46.58678,"V µg/m³"
11/12/2018,40.63770,"V µg/m³"
12/12/2018,33.14968,"V µg/m³"
13/12/2018,42.76896,"V µg/m³"
14/12/2018,37.30250,"V µg/m³"
15/12/2018,14.26226,"V µg/m³"
16/12/2018,17.57398,"V µg/m³"
17/12/2018,32.17714,"V µg/m³"
18/12/2018,8.98178,"V µg/m³"
19/12/2018,24.98773,"V µg/m³"
20/12/2018,22.33415,"V µg/m³"
21/12/2018,15.30424,"V µg/m³"
22/12/2018,19.41782,"V µg/m³"
23/12/2018,16.01961,"V µg/m³"
24/12/2018,34.49033,"V µg/m³"
25/12/2018,24.82179,"V µg/m³"
26/12/2018,17.08349,"V µg/m³"
27/12/2018,40.27712,"V µg/m³"
28/12/2018,51.41618,"V µg/m³"
29/12/2018,26.43939,"V µg/m³"
30/12/2018,28.71107,"V µg/m³"
31/12/2018,35.48308,"V µg/m³"
01/01/2019,16.17376,"V µg/m³"
02/01/2019,24.79150,"V µg/m³"
03/01/2019,37.52450,"V µg/m³"
04/01/2019,46.29324,"V µg/m³"
05/01/2019,32.07388,"V µg/m³"
06/01/2019,38.96239,"V µg/m³"
07/01/2019,28.36210,"V µg/m³"
08/01/2019,22.12115,"V µg/m³"
09/01/2019,22.81505,"V µg/m³"
10/01/2019,52.55987,"V µg/m³"
11/01/2019,48.52384,"V µg/m³"
12/01/2019,22.90486,"V µg/m³"
13/01/2019,12.17660,"V µg/m³"
14/01/2019,40.90434,"V µg/m³"
15/01/2019,30.94059,"V µg/m³"
16/01/2019,24.10768,"V µg/m³"
17/01/2019,36.02488,"V µg/m³"
18/01/2019,31.07072,"V µg/m³"
19/01/2019,23.70834,"V µg/m³"
20/01/2019,39.25518,"V µg/m³"
21/01/2019,45.07978,"V µg/m³"
22/01/2019,43.17928,"V µg/m³"
23/01/2019,32.96910,"V µg/m³"
24/01/2019,60.63549,"V µg/m³"
25/01/2019,45.05977,"V µg/m³"
26/01/2019,14.95052,"V µg/m³"
27/01/2019,13.14817,"V µg/m³"
28/01/2019,38.85992,"V µg/m³"
29/01/2019,36.30190,"V µg/m³"
30/01/2019,54.47453,"V µg/m³"
31/01/2019,47.34486,"V µg/m³"
01/02/2019,22.14827,"V µg/m³"
02/02/2019,17.62750,"V µg/m³"
03/02/2019,33.82560,"V µg/m³"
04/02/2019,22.04780,"V µg/m³"
05/02/2019,24.48241,"V µg/m³"
06/02/2019,31.25227,"V µg/m³"
07/02/2019,18.66108,"V µg/m³"
08/02/2019,11.33494,"V µg/m³"
09/02/2019,10.46341,"V µg/m³"
10/02/2019,17.75175,"V µg/m³"
11/02/2019,42.36730,"V µg/m³"
12/02/2019,39.84714,"V µg/m³"
13/02/2019,27.93020,"V µg/m³"
14/02/2019,33.12482,"V µg/m³"
15/02/2019,32.35375,"V µg/m³"
16/02/2019,26.79295,"V µg/m³"
17/02/2019,19.92463,"V µg/m³"
18/02/2019,26.41102,"V µg/m³"
19/02/2019,26.65343,"V µg/m³"
20/02/2019,24.59104,"V µg/m³"
21/02/2019,27.71204,"V µg/m³"
22/02/2019,39.33856,"V µg/m³"
23/02/2019,36.03182,"V µg/m³"
24/02/2019,47.48034,"V µg/m³"
25/02/2019,58.34614,"V µg/m³"
26/02/2019,70.19082,"V µg/m³"
27/02/2019,61.41542,"V µg/m³"
28/02/2019,30.96476,"V µg/m³"
01/03/2019,38.16237,"V µg/m³"
02/03/2019,15.61359,"V µg/m³"
03/03/2019,6.37251,"V µg/m³"
04/03/2019,19.37098,"V µg/m³"
05/03/2019,20.34932,"V µg/m³"
06/03/2019,12.95128,"V µg/m³"
07/03/2019,15.40271,"V µg/m³"
08/03/2019,24.22979,"V µg/m³"
09/03/2019,15.94894,"V µg/m³"
10/03/2019,11.05124,"V µg/m³"
11/03/2019,nodata,"V µg/m³"
12/03/2019,nodata,"V µg/m³"
13/03/2019,25.44594,"V µg/m³"
14/03/2019,21.64992,"V µg/m³"
15/03/2019,15.91216,"V µg/m³"
16/03/2019,9.01952,"V µg/m³"
17/03/2019,19.26671,"V µg/m³"
18/03/2019,33.59271,"V µg/m³"
19/03/2019,33.81991,"V µg/m³"
20/03/2019,31.28008,"V µg/m³"
21/03/2019,26.89180,"V µg/m³"
22/03/2019,28.11428,"V µg/m³"
23/03/2019,25.32151,"V µg/m³"
24/03/2019,33.62859,"V µg/m³"
25/03/2019,17.46714,"V µg/m³"
26/03/2019,35.98317,"V µg/m³"
27/03/2019,51.70352,"V µg/m³"
28/03/2019,44.40322,"V µg/m³"
29/03/2019,35.87062,"V µg/m³"
30/03/2019,37.48605,"V µg/m³"
31/03/2019,15.62876,"V µg/m³"
01/04/2019,20.42281,"V µg/m³"
02/04/2019,36.74352,"V µg/m³"
03/04/2019,31.02074,"V µg/m³"
04/04/2019,8.88876,"V µg/m³"
05/04/2019,17.84968,"V µg/m³"
06/04/2019,14.32680,"V µg/m³"
07/04/2019,21.91880,"V µg/m³"
08/04/2019,41.33687,"V µg/m³"
09/04/2019,14.84701,"V µg/m³"
10/04/2019,9.63289,"V µg/m³"
11/04/2019,12.14313,"V µg/m³"
12/04/2019,16.91810,"V µg/m³"
13/04/2019,16.89293,"V µg/m³"
14/04/2019,15.30949,"V µg/m³"
15/04/2019,25.99101,"V µg/m³"
16/04/2019,38.98691,"V µg/m³"
17/04/2019,39.08659,"V µg/m³"
18/04/2019,46.08494,"V µg/m³"
19/04/2019,29.33758,"V µg/m³"
20/04/2019,29.88527,"V µg/m³"
21/04/2019,30.59952,"V µg/m³"
22/04/2019,41.28689,"V µg/m³"
23/04/2019,39.56433,"V µg/m³"
24/04/2019,24.61320,"V µg/m³"
25/04/2019,17.74251,"V µg/m³"
26/04/2019,23.74211,"V µg/m³"
27/04/2019,12.90800,"V µg/m³"
28/04/2019,14.93629,"V µg/m³"
29/04/2019,23.22900,"V µg/m³"
30/04/2019,21.04969,"V µg/m³"
01/05/2019,26.57241,"V µg/m³"
02/05/2019,28.83635,"V µg/m³"
03/05/2019,26.73954,"V µg/m³"
04/05/2019,10.23902,"V µg/m³"
05/05/2019,15.88216,"V µg/m³"
06/05/2019,26.37420,"V µg/m³"
07/05/2019,24.06310,"V µg/m³"
08/05/2019,16.53246,"V µg/m³"
09/05/2019,30.72775,"V µg/m³"
10/05/2019,23.25261,"V µg/m³"
11/05/2019,20.24317,"V µg/m³"
12/05/2019,10.45258,"V µg/m³"
13/05/2019,13.94636,"V µg/m³"
14/05/2019,13.48939,"V µg/m³"
15/05/2019,19.09279,"V µg/m³"
16/05/2019,16.27964,"V µg/m³"
17/05/2019,16.28530,"V µg/m³"
18/05/2019,22.58175,"V µg/m³"
19/05/2019,22.13773,"V µg/m³"
20/05/2019,27.84276,"V µg/m³"
21/05/2019,29.11680,"V µg/m³"
22/05/2019,32.48569,"V µg/m³"
23/05/2019,33.63044,"V µg/m³"
24/05/2019,31.78026,"V µg/m³"
25/05/2019,22.86858,"V µg/m³"
26/05/2019,13.02448,"V µg/m³"
27/05/2019,15.85400,"V µg/m³"
28/05/2019,17.85037,"V µg/m³"
29/05/2019,16.98664,"V µg/m³"
30/05/2019,14.24237,"V µg/m³"
31/05/2019,18.38697,"V µg/m³"
01/06/2019,18.05806,"V µg/m³"
02/06/2019,13.72734,"V µg/m³"
03/06/2019,20.63724,"V µg/m³"
04/06/2019,20.81222,"V µg/m³"
05/06/2019,28.21069,"V µg/m³"
06/06/2019,19.92585,"V µg/m³"
07/06/2019,19.11463,"V µg/m³"
08/06/2019,9.87201,"V µg/m³"
09/06/2019,13.54353,"V µg/m³"
10/06/2019,19.02032,"V µg/m³"
11/06/2019,24.22457,"V µg/m³"
12/06/2019,23.27722,"V µg/m³"
13/06/2019,21.03420,"V µg/m³"
14/06/2019,23.41290,"V µg/m³"
15/06/2019,19.26381,"V µg/m³"
16/06/2019,11.18379,"V µg/m³"
17/06/2019,26.05044,"V µg/m³"
18/06/2019,22.89014,"V µg/m³"
19/06/2019,39.14120,"V µg/m³"
20/06/2019,24.05061,"V µg/m³"
21/06/2019,27.09111,"V µg/m³"
22/06/2019,11.28020,"V µg/m³"
23/06/2019,17.99486,"V µg/m³"
24/06/2019,35.07293,"V µg/m³"
25/06/2019,22.59439,"V µg/m³"
26/06/2019,7.23832,"V µg/m³"
27/06/2019,4.74660,"V µg/m³"
28/06/2019,7.97455,"V µg/m³"
29/06/2019,19.86933,"V µg/m³"
30/06/2019,14.93787,"V µg/m³"
01/07/2019,19.67527,"V µg/m³"
02/07/2019,14.48208,"V µg/m³"
03/07/2019,12.65943,"V µg/m³"
04/07/2019,13.27493,"V µg/m³"
05/07/2019,34.98938,"V µg/m³"
06/07/2019,13.20425,"V µg/m³"
07/07/2019,7.32388,"V µg/m³"
08/07/2019,13.03399,"V µg/m³"
09/07/2019,24.82747,"V µg/m³"
10/07/2019,28.24512,"V µg/m³"
11/07/2019,34.87935,"V µg/m³"
12/07/2019,19.28223,"V µg/m³"
13/07/2019,12.51788,"V µg/m³"
14/07/2019,6.00390,"V µg/m³"
15/07/2019,10.40657,"V µg/m³"
16/07/2019,22.87830,"V µg/m³"
17/07/2019,30.18334,"V µg/m³"
18/07/2019,22.91156,"V µg/m³"
19/07/2019,19.20980,"V µg/m³"
20/07/2019,11.07174,"V µg/m³"
21/07/2019,13.08708,"V µg/m³"
22/07/2019,15.26252,"V µg/m³"
23/07/2019,22.09269,"V µg/m³"
24/07/2019,30.52952,"V µg/m³"
25/07/2019,25.38264,"V µg/m³"
26/07/2019,27.11509,"V µg/m³"
27/07/2019,20.16076,"V µg/m³"
28/07/2019,15.04720,"V µg/m³"
29/07/2019,19.35465,"V µg/m³"
30/07/2019,10.08420,"V µg/m³"
31/07/2019,11.58461,"V µg/m³"
01/08/2019,25.66342,"V µg/m³"
02/08/2019,15.69620,"V µg/m³"
03/08/2019,10.35805,"V µg/m³"
04/08/2019,13.62956,"V µg/m³"
05/08/2019,15.08825,"V µg/m³"
06/08/2019,11.46750,"V µg/m³"
07/08/2019,14.19455,"V µg/m³"
08/08/2019,18.19262,"V µg/m³"
09/08/2019,12.71392,"V µg/m³"
10/08/2019,5.57522,"V µg/m³"
11/08/2019,6.86915,"V µg/m³"
12/08/2019,22.50818,"V µg/m³"
13/08/2019,23.86771,"V µg/m³"
14/08/2019,16.46705,"V µg/m³"
15/08/2019,17.02582,"V µg/m³"
16/08/2019,14.29556,"V µg/m³"
17/08/2019,10.01550,"V µg/m³"
18/08/2019,9.53108,"V µg/m³"
19/08/2019,14.29710,"V µg/m³"
20/08/2019,27.15156,"V µg/m³"
21/08/2019,24.75196,"V µg/m³"
22/08/2019,22.88869,"V µg/m³"
23/08/2019,20.73803,"V µg/m³"
24/08/2019,30.72442,"V µg/m³"
25/08/2019,22.56549,"V µg/m³"
26/08/2019,22.57649,"V µg/m³"
27/08/2019,28.42941,"V µg/m³"
28/08/2019,27.65778,"V µg/m³"
29/08/2019,21.83460,"V µg/m³"
30/08/2019,19.42981,"V µg/m³"
31/08/2019,20.50756,"V µg/m³"
01/09/2019,20.02805,"V µg/m³"
02/09/2019,23.01204,"V µg/m³"
03/09/2019,21.76435,"V µg/m³"
04/09/2019,18.20789,"V µg/m³"
05/09/2019,18.49646,"V µg/m³"
06/09/2019,26.38133,"V µg/m³"
07/09/2019,13.28083,"V µg/m³"
08/09/2019,17.13468,"V µg/m³"
09/09/2019,18.87369,"V µg/m³"
10/09/2019,37.61894,"V µg/m³"
11/09/2019,15.69832,"V µg/m³"
12/09/2019,19.54867,"V µg/m³"
13/09/2019,13.52304,"V µg/m³"
14/09/2019,17.61185,"V µg/m³"
15/09/2019,23.23534,"V µg/m³"
16/09/2019,nodata,"V µg/m³"
17/09/2019,nodata,"V µg/m³"
18/09/2019,24.12683,"V µg/m³"
19/09/2019,27.23102,"V µg/m³"
20/09/2019,23.56693,"V µg/m³"
21/09/2019,38.38411,"V µg/m³"
22/09/2019,19.90250,"V µg/m³"
23/09/2019,20.79142,"V µg/m³"
24/09/2019,17.64454,"V µg/m³"
25/09/2019,19.70254,"V µg/m³"
26/09/2019,17.10898,"V µg/m³"
27/09/2019,20.59961,"V µg/m³"
28/09/2019,14.11651,"V µg/m³"
29/09/2019,10.06323,"V µg/m³"
30/09/2019,24.89068,"V µg/m³"
01/10/2019,25.35384,"V µg/m³"
02/10/2019,27.69276,"V µg/m³"
03/10/2019,29.23863,"V µg/m³"
04/10/2019,29.53986,"V µg/m³"
05/10/2019,24.77936,"V µg/m³"
06/10/2019,14.09526,"V µg/m³"
07/10/2019,27.32358,"V µg/m³"
08/10/2019,22.12160,"V µg/m³"
09/10/2019,24.69165,"V µg/m³"
10/10/2019,19.40678,"V µg/m³"
11/10/2019,15.77779,"V µg/m³"
12/10/2019,24.84434,"V µg/m³"
13/10/2019,12.77601,"V µg/m³"
14/10/2019,24.03235,"V µg/m³"
15/10/2019,30.79335,"V µg/m³"
16/10/2019,28.80355,"V µg/m³"
17/10/2019,25.47182,"V µg/m³"
18/10/2019,19.66902,"V µg/m³"
19/10/2019,23.93980,"V µg/m³"
20/10/2019,20.46322,"V µg/m³"
21/10/2019,18.80852,"V µg/m³"
22/10/2019,30.06930,"V µg/m³"
23/10/2019,31.42931,"V µg/m³"
24/10/2019,27.83568,"V µg/m³"
25/10/2019,18.52135,"V µg/m³"
26/10/2019,13.06318,"V µg/m³"
27/10/2019,32.07920,"V µg/m³"
28/10/2019,27.23362,"V µg/m³"
29/10/2019,24.23938,"V µg/m³"
30/10/2019,27.85156,"V µg/m³"
31/10/2019,31.31453,"V µg/m³"
01/11/2019,20.46375,"V µg/m³"
02/11/2019,11.40466,"V µg/m³"
03/11/2019,26.22330,"V µg/m³"
04/11/2019,30.37598,"V µg/m³"
05/11/2019,30.24439,"V µg/m³"
06/11/2019,38.79032,"V µg/m³"
07/11/2019,32.56939,"V µg/m³"
08/11/2019,34.13144,"V µg/m³"
09/11/2019,25.29267,"V µg/m³"
10/11/2019,24.56745,"V µg/m³"
11/11/2019,25.49808,"V µg/m³"
12/11/2019,31.62750,"V µg/m³"
13/11/2019,32.26191,"V µg/m³"
14/11/2019,35.53772,"V µg/m³"
15/11/2019,24.55800,"V µg/m³"
16/11/2019,29.49705,"V µg/m³"
17/11/2019,38.72236,"V µg/m³"
18/11/2019,33.92462,"V µg/m³"
19/11/2019,42.39856,"V µg/m³"
20/11/2019,29.57530,"V µg/m³"
21/11/2019,34.22258,"V µg/m³"
22/11/2019,22.44004,"V µg/m³"
23/11/2019,31.68269,"V µg/m³"
24/11/2019,20.70693,"V µg/m³"
25/11/2019,13.13504,"V µg/m³"
26/11/2019,18.71825,"V µg/m³"
27/11/2019,30.80101,"V µg/m³"
28/11/2019,29.37620,"V µg/m³"
29/11/2019,42.41550,"V µg/m³"
30/11/2019,43.26349,"V µg/m³"
01/12/2019,15.15357,"V µg/m³"
02/12/2019,53.69233,"V µg/m³"
03/12/2019,53.11131,"V µg/m³"
04/12/2019,37.72556,"V µg/m³"
05/12/2019,34.93513,"V µg/m³"
06/12/2019,19.06374,"V µg/m³"
07/12/2019,20.71646,"V µg/m³"
08/12/2019,10.70771,"V µg/m³"
09/12/2019,26.62865,"V µg/m³"
10/12/2019,20.38642,"V µg/m³"
11/12/2019,36.23445,"V µg/m³"
12/12/2019,21.15594,"V µg/m³"
13/12/2019,26.92361,"V µg/m³"
14/12/2019,18.41661,"V µg/m³"
15/12/2019,12.33448,"V µg/m³"
16/12/2019,35.35710,"V µg/m³"
17/12/2019,42.23270,"V µg/m³"
18/12/2019,21.77530,"V µg/m³"
19/12/2019,13.93690,"V µg/m³"
20/12/2019,21.05565,"V µg/m³"
21/12/2019,15.28263,"V µg/m³"
22/12/2019,19.61983,"V µg/m³"
23/12/2019,23.10301,"V µg/m³"
24/12/2019,17.27594,"V µg/m³"
25/12/2019,28.29011,"V µg/m³"
26/12/2019,11.14803,"V µg/m³"
27/12/2019,25.63312,"V µg/m³"
28/12/2019,23.23339,"V µg/m³"
29/12/2019,18.77963,"V µg/m³"
30/12/2019,30.48951,"V µg/m³"
31/12/2019,35.01218,"V µg/m³"
01/01/2020,35.46107,"V µg/m³"
02/01/2020,18.73498,"V µg/m³"
03/01/2020,31.21099,"V µg/m³"
04/01/2020,30.92751,"V µg/m³"
05/01/2020,22.98771,"V µg/m³"
06/01/2020,21.64272,"V µg/m³"
07/01/2020,21.88046,"V µg/m³"
08/01/2020,29.86824,"V µg/m³"
09/01/2020,17.70884,"V µg/m³"
10/01/2020,38.75649,"V µg/m³"
11/01/2020,13.50752,"V µg/m³"
12/01/2020,13.83796,"V µg/m³"
13/01/2020,18.92601,"V µg/m³"
14/01/2020,17.07610,"V µg/m³"
15/01/2020,31.06962,"V µg/m³"
16/01/2020,15.82053,"V µg/m³"
17/01/2020,28.04727,"V µg/m³"
18/01/2020,40.04461,"V µg/m³"
19/01/2020,35.68425,"V µg/m³"
20/01/2020,63.26072,"V µg/m³"
21/01/2020,60.24666,"V µg/m³"
22/01/2020,48.21252,"V µg/m³"
23/01/2020,41.54236,"V µg/m³"
24/01/2020,45.52296,"V µg/m³"
25/01/2020,20.62794,"V µg/m³"
26/01/2020,16.52329,"V µg/m³"
27/01/2020,30.34475,"V µg/m³"
28/01/2020,23.15905,"V µg/m³"
29/01/2020,24.92195,"V µg/m³"
30/01/2020,19.41609,"V µg/m³"
31/01/2020,16.51317,"V µg/m³"
01/02/2020,14.32196,"V µg/m³"
02/02/2020,12.05202,"V µg/m³"
03/02/2020,31.79206,"V µg/m³"
04/02/2020,24.51842,"V µg/m³"
05/02/2020,44.62736,"V µg/m³"
06/02/2020,36.45391,"V µg/m³"
07/02/2020,30.28649,"V µg/m³"
08/02/2020,20.82443,"V µg/m³"
09/02/2020,7.06268,"V µg/m³"
10/02/2020,14.42028,"V µg/m³"
11/02/2020,15.61514,"V µg/m³"
12/02/2020,25.31151,"V µg/m³"
13/02/2020,28.46078,"V µg/m³"
14/02/2020,25.24530,"V µg/m³"
15/02/2020,9.44981,"V µg/m³"
16/02/2020,8.89179,"V µg/m³"
17/02/2020,13.60472,"V µg/m³"
18/02/2020,15.89620,"V µg/m³"
19/02/2020,21.60332,"V µg/m³"
20/02/2020,17.32213,"V µg/m³"
21/02/2020,14.71687,"V µg/m³"
22/02/2020,11.75804,"V µg/m³"
23/02/2020,17.80983,"V µg/m³"
24/02/2020,14.13624,"V µg/m³"
25/02/2020,22.69839,"V µg/m³"
26/02/2020,30.15968,"V µg/m³"
27/02/2020,31.02591,"V µg/m³"
28/02/2020,18.76675,"V µg/m³"
29/02/2020,11.36279,"V µg/m³"
01/03/2020,12.13914,"V µg/m³"
02/03/2020,30.26207,"V µg/m³"
03/03/2020,35.98414,"V µg/m³"
04/03/2020,25.24190,"V µg/m³"
05/03/2020,18.50130,"V µg/m³"
06/03/2020,38.47269,"V µg/m³"
07/03/2020,23.23391,"V µg/m³"
08/03/2020,11.43325,"V µg/m³"
09/03/2020,nodata,"V µg/m³"
10/03/2020,nodata,"V µg/m³"
11/03/2020,18.96048,"V µg/m³"
12/03/2020,18.52630,"V µg/m³"
13/03/2020,32.29378,"V µg/m³"
